IDX,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1128,26.14,32.91,46.9,27.44,21.09,63.15,20.07,38.99,30.41,28.58,42.79,47.66,27.14,28.44,53.04
1129,31.09,27.65,66.05,28.34,62.01,41.29,24.01,24.06,47.97,22.66,27.63,41.23,30.35,15.58,89.5
1130,23.74,35.28,39.71,21.72,45.31,32.13,25.1,30.89,45.5,29.13,37.96,51.48,10.22,14.67,17.34
1131,25.55,35.8,43.79,26.59,36.98,45.7,25.36,36.2,43.12,35.81,45.76,63.83,16.43,21.12,29.21
1132,21.9,10.68,66.83,25.8,36.06,44.26,23.56,43.57,36.3,29.69,38.71,52.46,15.48,18.93,28.15
1133,26.27,13,79.35,29.33,43.39,49.16,22.07,29.77,38.43,34.31,20.49,91.76,24.97,37.54,41.57
1134,29.44,35.12,54.13,30.88,41.41,53.91,30.47,37.5,55.23,27.61,34.01,50.02,25.06,32.8,44.21
1135,24.41,10.48,81.25,29.77,33.72,56.06,28.7,29.57,56.55,27.72,21.24,63.91,24.83,12.14,75.59
1136,27.12,32.85,49.51,27.23,39.51,45.99,26.74,31.99,49.1,23.2,12.04,67.91,26.95,20.77,61.94
1137,23.73,15.61,59.8,24.99,32.96,43.93,23.57,11.85,70.45,28.25,37.44,49.58,24.3,26.44,46.62
1138,26.05,52.96,38.86,30.49,38.08,54.9,9.17,15.48,14.6,26.45,59.73,38.16,16.78,17.55,32.83
1139,20.54,9.93,63.01,23.57,32.55,40.64,27.47,30.9,51.88,26.1,38.69,43.71,16.28,18.07,30.96
1140,27.54,26.67,55.97,28.17,35.08,50.8,26.98,26.92,54.01,29.64,29.32,59.61,10.69,16.58,17.59
1141,28.39,29.74,55.51,29.07,39.5,50.46,27.34,34.62,48.93,30.31,37.67,54.69,27.25,37.14,47.25
1142,28.27,38.15,49.23,29.87,31.11,58.54,20.07,37.01,30.96,27.52,32.86,50.56,9.61,10.71,18.22
1143,24.84,36.94,41.54,22.9,48.6,33.68,26.58,39.35,44.53,28.6,40.63,48.73,26.79,37.9,45.74
1144,25.56,20.01,58.22,24.4,13.09,69.91,26.89,32.62,49.06,26.16,39.16,43.64,25.63,11.2,84.28
1145,30.41,32.68,58.71,30.39,20.09,76.39,26.7,32.21,48.82,34.65,33.6,70.38,27.18,27.55,53.98
1146,28.03,19.15,69.05,29.59,36.56,53.54,23.82,30.15,42.63,28.46,37.1,50.28,11.06,11.56,21.66
1147,25.62,48.14,39.25,28.71,38.61,50.06,27.1,36.71,47.11,8.7,10.37,15.99,31.2,54.03,49.22
1148,27.78,40.19,46.99,26.01,12.22,81.34,28.2,37.09,49.64,29.73,28.98,60.23,30.71,18.83,80.77
1149,30.37,36.69,55.52,30.92,45.56,51.91,30.82,37.14,56.41,22.64,30.47,39.47,24.32,35.36,41.04
1150,23.46,29.95,41.83,23.8,36.33,39.38,24.32,28.92,44.77,33.15,58.9,51.8,27,57.35,39.71
1151,24.38,20.4,53.53,24.66,37.89,40.7,27.95,13.43,86.12,32.76,26.39,73.42,28.05,39.68,47.87
1152,24.6,45.11,38.02,26.22,15.35,71,24.66,30.55,44.56,28.78,39.57,49.7,25.95,31.08,47.6
1153,24.08,39.22,38.87,24.15,12.96,69.16,30.11,18.74,78.51,34.31,35.48,67.5,31.33,31.16,62.82
1154,22.9,51.6,33.07,26.9,36.41,46.77,26.35,27.22,51.86,29.08,35.81,52.71,10.74,13.23,19.47
1155,21.09,36.17,33.4,23.17,31.47,40.23,32.35,43.88,56.21,34.53,36.98,66.76,29.65,40.41,51.41
1156,24.76,38.14,40.82,27.61,29.34,53.59,27.16,33.63,49.1,31.27,52.7,49.81,24.38,44.31,37.79
1157,18.77,32.49,29.6,20.58,31.18,34.15,27.21,35.49,48.08,28.4,30.65,54.71,27.25,30.98,51.21
1158,28.61,29.87,56.02,30.27,30.43,60.38,33.05,45.4,57.1,28.43,20.88,67.14,24.76,31.63,44.14
1159,13.29,17.71,23.26,12.34,18.06,20.77,25.76,23.53,53.98,24.09,34.95,40.69,24.94,19.08,57.54
1160,25.46,25.55,50.82,23.7,43.74,36.54,32.41,41.2,57.9,28.32,52.29,43.65,27.11,13.29,82.41
1161,24.45,39.55,39.57,27.02,30.62,50.88,26.69,35.99,46.48,30.14,25.72,65.46,19.8,28.57,33.52
1162,24.74,33.22,43.16,25.86,33.31,45.94,22.57,30.61,39.22,31.35,16.14,92.22,26.43,44.73,42.04
1163,28.16,39.71,48.12,30.19,33.82,57.15,28.88,49.24,45.82,36.22,38.4,70.38,27.43,33.16,50.13
1164,29.74,28.25,61.05,30.42,45.35,50.83,22.09,25.76,41.05,24.62,44.15,38.35,31.54,19.06,83.74
1165,29.11,40.06,50.25,30.06,43.21,50.96,23.27,42.26,36.09,29.28,37.99,51.84,24.37,34.56,41.54
1166,22.2,35.39,36.12,24.43,31,43.68,32.43,47.37,54.64,30.13,54.77,46.7,28.54,39.92,48.95
1167,26.85,16.92,69.46,28.49,40.99,48.3,31.4,44.87,53.37,21.49,41.72,32.55,8.39,12.53,14.01
1168,24.8,34.9,42.42,26.43,31.08,48.89,28.34,39.46,48.7,29.66,35.23,54.63,30.64,50.75,49.13
1169,23.47,31.18,41.14,24.32,29.89,44.1,21.85,13.98,56.02,23.95,51.4,35.12,29.64,58.39,44.68
1170,27.1,42.77,44.27,29.37,30.3,57.82,26.67,36.33,46.24,30.12,32.45,58.08,31.95,37.51,59.17
1171,27.29,34.24,49.03,28.2,39.02,48.58,26.43,12.74,81.23,22.69,31.23,39.17,26.66,38.34,45.2
1172,30.66,25.8,67.09,32.06,35.58,60.96,26.39,35.62,45.94,33.52,45.37,58.29,23.06,49.7,33.77
1173,27,38.11,46.14,28.43,35.93,50.91,28.15,39.27,48.34,28.72,37.46,50.73,23.78,14.28,63.39
1174,25.1,33.83,43.72,25.87,36.17,44.36,25.94,42.41,41.81,28.88,39.11,50.21,29.51,35.18,54.28
1175,24.67,11.88,75.87,29.09,35.66,52.82,28.34,37.5,49.76,22.3,31.15,38.26,26.37,36.81,45.25
1176,25.27,32,45.23,23.74,43.96,36.57,7.9,5.61,19.03,25.38,51.49,37.89,24.4,33.47,42.2
1177,26.47,23.58,56.17,27.33,33.07,49.93,24.9,12.7,73.72,30.51,52.48,48.24,27.35,34.79,48.84
1178,23.37,17.9,53.87,23.79,15.81,59.56,11.7,14.22,21.32,29.54,26.75,62.16,28.89,26.02,60.97
1179,20.47,9.69,63.69,23.53,34.76,39.47,23.41,29.38,42.07,29.79,30.24,59.14,25.27,37.88,42.13
1180,30.96,36.95,56.9,28.94,57.4,43.53,7.61,10.81,12.97,31.29,41.02,55.15,28.86,38.47,50.51
1181,23.06,10.82,72.2,26.75,34.47,47.51,24.45,14.25,66.42,22.39,33.27,37.46,21.2,38.73,32.8
1182,21.69,48.67,31.35,25.61,37.43,43.14,25.33,43.86,39.96,27.36,56.61,40.59,25.31,37.91,42.2
1183,21.53,13.18,56.69,24.56,23.77,49.94,22.92,12.46,65.07,31.55,45.98,53.19,16.78,9.57,46.21
1184,29.37,31.28,56.94,29.55,46.95,48.15,32.69,41.29,58.58,28.87,37.75,50.94,26.89,32.59,49.08
1185,30.37,23.68,69.34,31.75,40.4,56.69,26.08,41.59,42.42,23.14,13.14,63.89,27.42,31.47,51.31
1186,23.85,32.74,41.22,25.08,28.62,47.05,26.89,39.32,45.28,28.72,41.84,48.44,17.41,20.03,32.56
1187,23.58,38.47,38.04,24.5,14.77,65.13,24.82,26.2,48.33,28.11,54.51,42.61,25.96,34.59,45.45
1188,23.69,24.12,46.96,23.39,16.23,57.09,26.7,15.07,74.02,30.47,52.35,48.21,19.35,10.6,54.68
1189,26.7,34.51,47.36,28.56,33.66,52.81,25.94,41.56,42.12,28.6,42.54,47.82,23.72,53.58,34.21
1190,24.44,32.65,42.73,26.01,34.04,45.87,26.57,28.48,51.36,32.29,44.23,55.85,23.15,31.67,40.07
1191,27.36,33.61,49.64,27.93,31.3,52.84,26.58,25.43,54.35,27.04,41.45,44.67,24.63,25.39,48.53
1192,21.67,31.41,36.62,22.27,14.33,56.87,25.23,42.4,40.24,29.72,42.26,50.62,27.28,34.78,48.67
1193,12.2,15.5,21.81,11.75,15.52,20.66,27.89,31.63,52.48,33.89,57.64,53.81,23.2,31.21,40.44
1194,26.76,33.19,48.35,27.7,40.08,46.85,23.42,29.5,42,33.57,38.36,62.95,26.79,40.86,44.35
1195,23.81,31.56,41.78,22.29,46.8,32.91,28.59,36.39,51.06,29.03,43.33,48.48,28.5,35.58,51.34
1196,26.78,20.89,61.1,26.93,39.99,45.07,25.38,12.28,77.87,26.67,43.41,43.06,19.97,19.54,40.37
1197,12.62,14.99,23.24,11.84,17.39,19.91,33.42,32.16,68.15,22.61,11.12,68.58,29.82,34.85,55.35
1198,19.7,29.02,33.07,19.99,29.9,33.34,27.68,36.43,48.7,23.82,31.54,41.8,21.32,30,36.48
1199,28.18,28.59,55.96,25.6,51.89,38.22,27.11,21.08,61.97,25.33,12.17,78.06,23.46,49.28,34.63
1200,24.01,36.95,39.6,26.06,34.47,45.77,28.48,33.8,52.48,25.02,44.52,39.08,32.38,25.92,72.83
1201,19.91,25.03,35.76,19.96,31.19,32.73,30.36,18.12,81.23,28.81,19.22,72,32.6,35.06,62.92
1202,12.46,15.48,22.49,12.1,9.54,27.45,28.02,31.67,52.82,27.07,50.15,41.69,27.46,20.15,64.89
1203,23.5,22.06,48.55,24.71,29.53,45.39,31.2,44.93,52.87,32.61,40.17,59.09,30.43,40.78,53.13
1204,21.12,34.38,34.09,23.52,24.4,46.19,28.5,35.88,51.13,27.44,35.85,48.44,26.98,37.87,46.19
1205,26.23,34.74,46.02,26.55,37.49,45.36,28.16,27.89,56.59,31.94,43.8,55.22,23.85,12.62,68.95
1206,24.86,31.84,44.27,25.59,28.34,48.7,27.54,23.31,60.08,25.48,40.74,41.42,31.56,43.81,54.3
1207,24.95,30.42,45.43,23.25,11.82,69.01,26.61,25.17,54.75,10,16.29,16.14,32.89,27.6,72.07
1208,20.89,9.17,68.47,24.18,39.02,39.16,30.73,21.37,74.9,35.93,39.08,68.96,21.57,35.26,34.77
1209,22.67,17.68,51.73,24.53,26.6,47.15,24.82,47.17,37.88,27.42,49.54,42.6,25.35,56.64,36.69
1210,26.57,22.47,58,24.93,12.74,73.72,10.4,15.3,17.47,23.53,34.89,39.41,26.08,50.23,39.62
1211,20.71,39.93,31.46,21.82,13.67,56.62,31.48,33.96,60.65,30.32,65.37,44.38,32.42,35.79,61.8
1212,22.56,15.64,55.1,23.06,30.81,40.33,24,33.6,41.13,31.42,41.4,55.26,27.96,33.68,51.17
1213,24.23,23.98,48.7,21.42,47.52,31.07,30.59,20.3,76.68,24.1,14.85,63.22,27.52,20.02,65.35
1214,25.92,34.89,45.17,25.88,18.55,62,30.85,42.55,53.21,27.26,59.7,39.71,27.46,31.86,51.13
1215,30.19,25.57,65.82,30.84,38.82,55.34,31.24,38.49,56.59,30.3,41.22,52.58,18.27,23.85,32.27
1216,28.27,38.23,49.18,26.38,13.24,78.98,29.01,34.84,53.15,29.1,38.97,50.83,14.86,17.31,27.62
1217,27.75,26.45,56.87,28.56,33.67,52.8,25.77,45.44,40.39,33.55,50.4,55.89,29.6,30.78,58.07
1218,27.25,33.79,49.21,27.56,36.89,48.15,10.05,5.76,27.59,22.43,33.12,37.62,11.04,5.88,31.75
1219,29.62,34.95,54.71,30.09,20.33,74.63,22.28,9.77,73.13,25.06,53.14,36.88,27.1,35.89,47.57
1220,13.56,11.55,29.46,11.92,7.02,32.18,29.84,35.19,55.14,29.49,51.69,46.31,26.74,12.44,84.23
1221,24.3,33.6,41.87,25.17,35.71,42.92,33.4,41.08,60.55,28.2,34.41,51.3,30.82,45.54,51.67
1222,11.09,7.33,27.88,11.02,13.76,19.85,23.96,11.06,75.86,10.46,12.39,19.29,27.63,38.17,47.63
1223,21.88,31,37.31,22.12,14.14,56.74,32.97,23.81,78.62,35.18,50.5,59.7,21.52,22.49,42.12
1224,19.28,29.81,31.76,20.61,15.51,48.01,20.96,42.16,31.37,23.88,28.96,43.56,25.51,17.05,63.68
1225,30.02,38.38,53.5,31.15,27.34,66.64,22.63,27.63,41.17,31.35,43.38,54,7.41,9.73,13.04
1226,29.88,32.03,57.76,30.83,35.68,57.47,26.53,32.09,48.45,25.52,37.7,42.8,24.37,32.27,42.76
1227,21.66,36.35,34.56,23.81,30.83,42.2,28.82,35.99,51.91,31.14,42.54,53.95,32.97,37.11,62.27
1228,26.66,28.12,51.92,26.01,41.82,42.18,32.69,39.99,59.41,30.85,23.55,71.27,24.04,45.78,36.66
1229,21.24,27.43,37.69,22.19,30,38.6,29.63,43.15,49.98,27.84,41.24,46.63,28.21,41.84,47.23
1230,24.17,35.59,40.58,25.27,36.63,42.7,25.65,42.19,41.25,28.13,51.87,43.4,25.7,32.63,45.94
1231,25.57,41.8,41.2,26.45,15.74,70.9,32.43,41.12,58.01,27.37,49.47,42.52,24.03,30.4,43.02
1232,26.1,36.07,44.99,27.65,38.47,47.51,31.87,45.14,54.38,29.15,28.49,58.96,28.19,34.91,50.97
1233,11.28,15.1,19.71,10.6,12.95,19.29,31.84,36.65,59.51,22.56,28.16,40.64,28.13,16.44,76.28
1234,24.09,30.25,43.27,24.41,39.97,39.31,30.05,46.22,49.58,29.09,15.17,84.91,23.2,48.85,34.22
1235,29.82,47.07,48.7,31.95,41.74,56.42,10.48,6.67,26.95,29.21,40.36,50.36,9.85,8.76,20.92
1236,24.09,32.98,41.7,25.62,29.92,47.57,29.12,39.07,50.81,25.31,11.85,79.38,24.53,31.3,43.74
1237,29.02,32.8,54.7,25.97,55.42,38.14,24.27,36.48,40.42,27.57,29.05,53.75,27.53,36.11,48.53
1238,25.93,31.68,47.16,26.58,37.02,45.67,25.96,24.79,53.14,31.8,50.13,51.98,28.51,35.66,51.3
1239,25.78,29.71,48.16,25.25,39.5,41.39,28.04,41.35,47.05,24.43,17.54,58.46,31.23,40.53,55.3
1240,21.39,42.94,32.05,24.81,31.62,44.26,27.48,39.99,46.36,23.59,42.49,36.7,31.9,42.87,55.63
1241,25.84,41.55,41.91,27.4,35.32,48.65,26.58,38.57,44.89,33.21,39.58,61.08,27.4,30.17,52.28
1242,25.09,13.98,70.14,24.99,48.6,37.84,25.29,37.32,42.43,26.26,31.02,48.49,21.64,23.9,41.23
1243,24.37,26.43,46.85,24.8,38.59,40.74,25.59,37.71,42.95,32.52,44.69,56.19,27.72,30.76,52.7
1244,24.8,24.9,49.52,23.82,13.5,65.85,10.97,16.12,18.43,27.29,23.35,59.19,30.01,38.63,53.32
1245,23.21,36.99,37.77,23.75,41.76,37.25,27.03,49.04,41.92,9.41,12.93,16.26,33.76,33.45,67.84
1246,20.65,34.72,32.93,20.94,12.23,56.8,25.88,14.31,72.68,31.24,36.82,57.74,25.47,14.75,69.45
1247,23.3,37.8,37.67,24.73,27.24,47.19,27.01,32.49,49.46,21.48,11.62,61.19,32.85,43.45,57.68
1248,20.68,36.14,32.52,23.18,19.51,50.72,30.27,36.03,55.7,28.33,20.14,68.16,27.43,25.39,57.05
1249,11.63,17.36,19.42,10.89,6.17,30.1,26.45,25.54,53.84,35.12,49.14,60.23,27.78,33.35,50.91
1250,22.96,27.12,42.41,22.94,15.08,57.83,28.47,43.79,46.97,32.65,56.07,51.65,27.67,30.95,52.39
1251,25.94,19.47,60.5,27.79,33.64,50.75,26.09,42.5,42.1,9.72,13.82,16.57,24.84,51.86,36.74
1252,28.26,33.92,51.81,29.52,38.68,52.04,30.36,56.02,46.82,31.14,45.62,52.4,25.59,28.24,48.77
1253,25.56,31.41,46.36,26.54,35.89,46.17,26.47,30.88,49.16,31.19,58.6,47.79,23.83,34.43,40.31
1254,25.99,38.22,43.65,24.08,10.55,79.04,26.48,39.65,44.17,35.25,52.14,59.09,30.58,56.78,47.06
1255,19.6,40.04,29.19,22.58,28.26,40.63,32.37,39.1,59.16,24.98,31.32,44.9,26.9,38.48,45.69
1256,26.78,25.77,54.63,26.49,39.65,44.18,28.98,23.88,64.16,33.26,49.61,55.56,28.27,37.09,49.81
1257,19.26,33.43,30.36,21.03,31.02,35.28,32.14,41.42,57.08,27.49,43.75,44.76,31.45,43.34,54.27
1258,26.36,14.91,72.96,29.05,33.42,54.29,27.07,12.18,87.22,30.79,18.58,81.81,25.62,15.42,68.16
1259,29.37,37.08,52.63,28.19,15.79,78.53,22.46,33.59,37.48,26.31,42.93,42.43,23.32,43.1,35.93
1260,30.21,27.48,63.44,30.41,45.77,50.62,27.99,37.84,48.7,21.79,50.25,31.24,20.66,10.24,62.33
1261,24.52,22.94,50.71,24.6,30.82,44.25,24.89,12.99,72.55,25.83,29.95,48.1,28.44,39.63,48.85
1262,25.49,16.74,64.28,27.49,27.84,54.63,33.33,45.5,57.73,26.7,13.71,78.7,16.5,24.04,27.81
1263,23.68,42.27,36.94,23,10.44,73.68,33.27,41.22,60.11,27.84,39.18,47.62,19.64,35.26,30.59
1264,25.4,16.29,64.99,23.42,10.57,75.28,29.7,53.1,46.31,23.74,37.89,38.61,27.94,40.96,46.99
1265,25.65,26.26,50.71,26.57,31.68,48.86,30.68,17.82,83.48,10.65,12.5,19.72,16.16,21.84,28.11
1266,26.73,39.33,44.89,26.37,14.86,73.15,24.21,33.18,41.88,30.05,36.48,54.81,22.07,27.69,39.67
1267,25.33,42.75,40.34,27.2,36.92,47.24,29.93,59.43,45,10.6,12.59,19.52,21.63,28.02,38.33
1268,24.51,16.22,61.55,25.89,32.42,46.57,31,40.18,54.93,30.44,44.99,51.04,27.64,32.64,51.05
1269,25.16,34.71,43.4,26.17,35.92,45.23,31.34,42.64,54.37,25.48,31.06,46.38,27.3,36.71,47.6
1270,29.81,30.39,59.05,30.9,40.47,54.5,26.76,35.29,47.06,30.62,37.3,55.77,18.43,21.99,33.86
1271,19.9,26.6,34.8,18.78,37.25,28.25,24.79,13.12,71.66,26.83,14.29,77.21,21.95,9.78,71.18
1272,23.33,12.61,66.49,25.93,18.24,62.77,32.1,21.41,80.21,34.45,30.72,73.08,8.14,8.41,16.01
1273,23.2,28.71,41.94,23.95,32.56,41.57,31.64,34.13,60.96,29.07,20.61,70.06,20.73,47.2,29.83
1274,29.41,22.62,67.65,30.71,44.03,52.13,26.77,43.14,43.38,29.91,15.06,89.3,26.3,17.61,65.6
1275,26.82,21.64,60.05,26.76,38.7,45.26,21.51,30.05,36.91,26.89,41.53,44.29,28.29,41.98,47.36
1276,25.69,20.74,57.52,25.4,36.76,42.95,29.56,38.48,52.27,29.26,39.25,51.08,28.47,32.44,53.45
1277,12.24,15.52,21.89,10.79,18.77,16.98,26.51,38.59,44.71,27.25,33.41,49.48,28.47,59.89,42
1278,25.49,35.75,43.68,26.32,36.68,45.2,23.85,11.09,75.18,29.52,44.13,49.28,27.94,18.5,70.16
1279,22.52,35.58,36.76,21.51,41.33,32.7,28.14,25.63,59.03,28.55,39.81,49.02,31.51,18.23,85.97
1280,22.75,31.88,38.98,21.15,46.04,30.86,10.51,19.04,16.32,33.97,54.88,55,29.55,43.95,49.43
1281,27.78,50.09,43.19,29.99,47.36,48.99,23.95,52.33,34.91,25.32,13.32,73.43,26.62,34.99,46.88
1282,24.56,35.86,41.38,26.43,30.29,49.48,25.91,22.65,55.53,7.03,7.61,13.53,25.09,32.78,44.3
1283,24.47,30.33,44.2,23.66,42.4,36.87,26.76,62.3,38.25,10.86,12.95,19.96,28.73,33.03,53.71
1284,24.36,28.03,45.52,24.54,36.19,41.18,22.75,32.76,38.55,28.18,29.82,54.8,16.12,21.76,28.05
1285,30.12,33.36,57.33,31.7,42.05,55.61,25.85,22.09,56.09,21.35,39.04,33.04,22.31,32.29,37.73
1286,30.51,37.81,55.12,31.2,41.1,54.88,28.91,24.84,62.56,22.63,15.67,55.3,32.69,45.65,56.1
1287,23.55,37.61,38.29,25.3,29.19,47.22,27.81,34.59,50.17,26.13,44.11,41.61,27.12,32.01,50.1
1288,26.4,31.8,48.32,27.83,29.33,54.24,30.33,52.54,47.85,28.44,37.6,49.96,25.49,43.09,40.56
1289,9.93,17.81,15.48,8.84,17.06,13.42,27.03,26.56,54.53,28.84,41.2,49.03,19.39,9.19,60.26
1290,19.86,26.97,34.5,20.46,28.34,35.23,30.17,20.42,74.77,30.57,42.8,52.39,25.33,28.88,47.54
1291,25.7,30.23,47.56,26.31,18.83,63.06,24.02,11.1,76.02,26.85,61.27,38.62,21.04,30.69,35.47
1292,21.08,33.2,34.47,22.46,31.93,38.26,30.9,45.82,51.74,25.78,49.27,39.27,22.74,52.93,32.51
1293,23.56,16.03,58.2,25.2,25.22,50.38,25.68,16.89,64.72,28.77,35.82,51.88,25.5,11.12,83.97
1294,26.58,12.38,83.65,28.78,51.7,44.81,23.36,12.81,65.94,27.35,40.73,45.72,28.62,45.88,46.48
1295,24.22,28.75,44.63,21.76,48.51,31.51,27.29,21.29,62.26,31.93,21.05,80.38,25.21,37.62,42.11
1296,13.15,18.5,22.49,11.84,15,21.2,27.03,38.2,46.17,23.5,28.5,42.87,28.1,28.19,56.11
1297,22.63,26.86,41.71,23.02,32.07,39.55,27.6,35.92,48.81,10.11,14.41,17.2,11.1,13.22,20.41
1298,10.17,13.09,18.07,9.1,15.66,14.39,31.5,22.22,76.15,35.09,39.79,66.04,20.83,29,35.79
1299,21.08,9.12,69.8,24.98,34.01,43.32,31.65,20.55,80.38,30.92,42.91,53.21,29.36,36.23,53.16
1300,25,35.2,42.76,24.92,43.14,39.32,33.1,39.09,61.12,33.31,49.65,55.67,28.68,44.89,47.01
1301,29.73,25.21,64.79,28.76,50.09,45.27,33.34,39.58,61.42,29.41,37.18,52.67,14.29,20.91,24.06
1302,24.1,33.41,41.49,21.84,45.58,32.31,26.78,20.02,62.61,31.43,44.9,53.43,33.27,47.47,56.59
1303,23.35,25.25,44.96,22.94,34.74,38.08,23.39,34.96,39.05,32.3,56.02,50.92,28.02,12.45,91.09
1304,23.59,26.1,44.91,24.77,27.17,47.35,31.02,49.37,50.52,30.22,39.87,53.13,32.63,23.01,78.88
1305,28.04,53.74,42.66,31.78,42.23,55.68,28.55,38.57,49.68,28.67,37.61,50.52,27.06,30.92,50.75
1306,30.18,37.1,54.73,30.83,44.44,52.21,27.59,38.82,47.19,21.85,47.2,31.96,32.96,43.39,58
1307,20.52,28.29,35.41,19.58,11.19,53.87,27.43,62.26,39.51,27.67,34.48,49.88,29.91,20.98,72.54
1308,21.36,27.28,38.08,21.94,26.36,40.21,30.95,55.51,48.2,25.62,42.09,41.21,25.54,32.07,45.88
1309,29.49,31.12,57.44,26.95,13.41,81.11,28.22,36.74,49.9,24.27,30.61,43.52,21.56,27.58,38.42
1310,24,27.49,44.96,24.89,29.49,45.89,29.64,38.04,52.74,28.59,35.64,51.53,28.53,33.77,52.63
1311,25.79,33.45,45.68,26.72,32.01,49.01,30,31.14,58.91,31.83,31.94,63.54,27.35,32.24,50.55
1312,29.17,39.16,50.89,30.16,41.4,52.13,28.89,42.28,48.63,29.11,49.1,46.37,20.34,32.85,32.93
1313,23.77,30.66,42.19,23.57,40.12,37.42,27.16,16.39,72.15,30.68,40.11,54.14,32.52,45.71,55.66
1314,25.84,38.91,43,26.34,43.81,42.19,27.82,13.86,83.64,28.6,37.18,50.59,27.19,37.17,47.08
1315,28.46,48.11,45.29,30.43,20.33,76,29.13,39.78,50.45,27.73,37.52,48.23,23.19,31,40.54
1316,23.65,37.7,38.49,24.69,38.7,40.44,31.84,22.75,76.4,30.63,38.99,54.69,19.98,34.69,31.48
1317,24.76,32.34,43.73,25.19,35.1,43.28,25.81,37.36,43.64,23.12,26.79,43.07,9.7,13.53,16.66
1318,26.92,38.85,45.58,29.11,36.55,52.28,31.41,19.28,82.58,33.4,51.2,55.2,18.06,27.58,29.89
1319,22.56,11.94,65.17,21.74,50.68,31.06,21.89,30.51,37.59,25.19,33.24,44.28,15.9,28.27,24.83
1320,30.5,30.77,60.72,30.1,45.12,50.18,29.66,53.45,46.12,26.34,34.82,46.27,26.57,14.97,73.75
1321,18.17,7.95,59.71,21.36,29.72,36.72,26.91,40.16,44.93,9.13,16.53,14.18,26.42,17.95,65.3
1322,25.92,34.97,45.13,27.19,32.67,49.82,22.12,27.57,39.87,33.78,41.22,61.47,24.86,35.01,42.5
1323,25.26,25.26,50.52,25,36.51,42.13,25.58,33.93,44.87,23.17,49.5,34.01,25.5,30.74,46.67
1324,13.16,16.22,23.85,12.11,14.49,22.23,27.58,36.7,48.3,29.22,38.23,51.55,22.55,28.71,40.27
1325,20.16,26.3,35.61,20.54,26.46,36.48,26.71,38.95,45.04,28.39,42.41,47.4,27.65,47.16,43.85
1326,24.78,36.4,41.65,25.31,41.17,40.87,31.43,52.42,50.27,23.34,23.43,46.59,27.59,32.41,51.07
1327,25.67,32.37,46.02,26.5,32.97,47.81,26.49,24.86,54.72,26.65,48.14,41.41,22.61,27.61,41.11
1328,25.52,35.07,44.1,25.06,48.9,37.91,21.22,25.64,38.78,31.05,17.55,85.97,14.71,21.15,24.94
1329,26.86,48.38,41.78,29.07,18.81,74,31.35,52.77,49.98,27.73,24.37,59.3,31.47,38.67,57.09
1330,12.87,13.36,25.28,10.6,22.42,15.62,27.76,40.7,46.7,28.43,34.49,51.86,28.51,36.31,50.89
1331,22.69,23.51,44.58,21.63,13.38,56.59,26.19,36.26,45.11,23.04,31.18,40.05,29.75,37.59,53.3
1332,24.35,32.05,42.85,25.44,28.43,48.21,21.04,32.79,34.54,24.88,42.58,39.41,27.29,47.28,43.03
1333,22.43,31.67,38.32,22,39.73,34.18,24.09,11.83,73.12,27.27,49.88,42.17,27.08,38.78,45.98
1334,10.94,20.9,16.68,11.41,13.64,20.95,28.29,35.6,50.77,21.76,34.13,35.64,34.29,43.39,61.39
1335,11,6.08,30.9,11.15,13.78,20.18,32.82,39.5,60.08,27.78,18.93,68.53,31.8,49.81,52.1
1336,24.65,20.43,54.4,21.83,48.82,31.59,25.91,42.44,41.73,28.26,33.27,52.27,27.84,45.24,44.97
1337,22.39,33.59,37.31,23.94,32.4,41.63,28.22,34.56,51.25,10.15,16.39,16.44,21.89,50.23,31.44
1338,22.53,13.19,61.03,23.6,41.07,37.16,30.35,25.08,67.08,34.76,36.16,68.16,26.45,11.35,88.11
1339,28.32,33.63,52.16,29.19,43.34,48.85,27.43,42.93,44.96,22.55,40.67,35.05,33.67,41.69,60.87
1340,23.34,33.78,39.45,23.44,34.71,39.28,26.49,32.21,48.28,26.41,47.67,41.04,26.11,15.88,69.05
1341,26.71,34.66,47.3,27.87,39.5,47.54,26.33,31.95,48.02,32.1,39.41,58.24,26.18,39.27,43.62
1342,20.47,24.3,37.71,21.25,24.93,39.35,32.77,38.99,60.31,29.55,25.89,63.28,27.43,17.32,70.89
1343,20.75,28.68,35.76,21.65,33.02,35.84,21.73,27.1,39.17,28.75,36.97,51.11,13.67,6.65,41.79
1344,21.1,38.88,32.54,22.45,37.98,35.71,29,39.47,50.31,24.32,55.59,34.96,31.75,46.9,53.25
1345,25.23,35.85,42.99,26.15,29.8,49.1,20.47,8.85,67.82,9.13,17.98,13.77,28.63,58.95,42.53
1346,22.96,37.73,36.93,25.07,18.8,58.51,33.05,40.61,59.94,31.17,46.15,52.22,17.81,28.06,29.12
1347,24.28,30.15,43.84,25.9,25.9,51.8,25.69,25.89,51.19,27.64,40.16,46.67,26.56,39.63,44.37
1348,23.71,48.5,35.31,26.47,41.17,43.49,26.16,28.98,49.77,27.9,48.24,44.03,27.33,30.32,51.95
1349,19.52,28.46,32.91,20.69,25.46,37.49,24.58,43.48,38.47,32.93,44.74,57.16,17.81,15.61,38.13
